date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180912,BlueChute,5,Ctrl,Can,4,12:04:49,6145.5,1.76,-3.57,20.32,29.94
180912,BlueChute,9,Add,IC,1,12:08:15,6352,2.21,-3.63,20.17,30.8
180912,BlueChute,9,Add,IC,2,12:09:26,6422.5,2.19,-3.35,19.89,30.81
180912,BlueChute,9,Add,IC,3,12:10:35,6491.5,2.12,-3.18,19.81,30.69
180912,BlueChute,9,Add,IC,4,12:11:48,6565,2.1,-3.05,19.78,30.55
180912,BlueChute,9,Add,Can,1,12:13:20,6656.5,2.28,-4.18,19.71,30.46
180912,BlueChute,9,Add,Can,2,12:14:17,6713.5,2.26,-3.77,19.73,30.4
180912,BlueChute,9,Add,Can,3,12:15:11,6768,2.22,-3.47,19.77,30.39
180912,BlueChute,9,Add,Can,4,12:16:10,6827,2.19,-3.2,19.85,30.4
180912,BlueChute,10,Exl,IC,1,12:19:27,7023.5,0.871,-4.55,22.99,31.08
180912,BlueChute,10,Exl,IC,2,12:21:23,7139.5,0.695,-4.26,23.07,31.22
180912,BlueChute,10,Exl,IC,3,12:23:16,7253,0.671,-4.06,23.19,31.36
180912,BlueChute,10,Exl,IC,4,12:25:11,7367.5,0.645,-3.93,23.31,31.34
180912,BlueChute,10,Exl,Can,1,12:27:53,7530,1.24,-4.15,23.4,32.55
180912,BlueChute,10,Exl,Can,2,12:29:37,7633.5,1.37,-3.81,23.43,32.93
180912,BlueChute,10,Exl,Can,3,12:31:09,7725,1.39,-3.67,23.54,33.03
180912,BlueChute,10,Exl,Can,4,12:32:27,7804,1.49,-3.56,23.49,33
