date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180814,Antelope,1,Add,IC,1,14:16:54,708,0.608,5.41,35.28,33.51
180814,Antelope,1,Add,IC,2,14:18:54,828.5,0.623,5.5,35.3,34
180814,Antelope,1,Add,IC,3,14:20:51,945.5,0.604,5.53,35.32,34.57
180814,Antelope,1,Add,IC,4,14:22:45,1059.5,0.605,5.65,35.34,34.76
180814,Antelope,1,Add,Can,1,14:25:40,1234,0.692,5.05,35.36,35.09
180814,Antelope,1,Add,Can,2,14:27:46,1360,0.667,5.19,35.39,35.29
180814,Antelope,1,Add,Can,3,14:29:56,1490.5,0.672,5.3,35.38,35.46
180814,Antelope,1,Add,Can,4,14:31:54,1608.5,0.685,5.42,35.41,35.59
180814,Antelope,3,Ctrl,IC,1,14:35:42,1836.5,0.517,3.86,35,36.32
180814,Antelope,3,Ctrl,IC,2,14:37:36,1950.5,0.505,4.14,34.95,36.53
180814,Antelope,3,Ctrl,IC,3,14:39:30,2064.5,0.492,4.31,34.93,36.79
180814,Antelope,3,Ctrl,IC,4,14:41:27,2181.5,0.492,4.5,34.92,36.95
180814,Antelope,3,Ctrl,Can,1,14:44:22,2356.5,0.469,4.26,34.94,37.52
180814,Antelope,3,Ctrl,Can,2,14:46:35,2490,0.432,4.53,34.96,37.68
180814,Antelope,3,Ctrl,Can,3,14:48:37,2611.5,0.438,4.72,34.97,37.85
180814,Antelope,3,Ctrl,Can,4,14:50:58,2753,0.409,4.94,34.92,38.03
