date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180619,CampColton,1,Ctrl,IC,3,13:14:56,2766.5,4.05,24.88,13.2,33.64
180619,CampColton,1,Ctrl,IC,4,13:16:05,2835,4.07,25.19,13.34,33.77
180619,CampColton,1,Ctrl,Can,1,13:18:12,2962,4.54,20.45,13.48,34.69
180619,CampColton,1,Ctrl,Can,2,13:19:13,3023,4.65,21.33,13.5,34.66
180619,CampColton,1,Ctrl,Can,3,13:20:08,3078,4.74,21.59,13.58,34.58
180619,CampColton,1,Ctrl,Can,4,13:21:03,3133.5,4.6,21.74,13.78,34.59
180619,CampColton,2,Exl,IC,1,13:24:20,3330,4.01,24.69,15.08,34.82
180619,CampColton,2,Exl,IC,2,13:25:26,3396,3.83,25.26,14.66,34.94
180619,CampColton,2,Exl,IC,3,13:26:31,3461.5,3.93,25.45,14.2,35.02
180619,CampColton,2,Exl,IC,4,13:27:35,3525.5,4.01,25.44,13.89,35.21
180619,CampColton,2,Exl,Can,1,13:29:46,3656,3.12,20.2,13.63,36.65
180619,CampColton,2,Exl,Can,2,13:31:05,3735.5,3.22,19.88,13.56,36.86
180619,CampColton,2,Exl,Can,3,13:32:29,3819,3.22,20,13.75,36.79
180619,CampColton,2,Exl,Can,4,13:33:54,3904,3.18,19.8,13.91,36.98
180619,CampColton,3,Ctrl,IC,1,13:37:01,4091.5,4.29,16.72,15.67,36.36
180619,CampColton,3,Ctrl,IC,2,13:38:10,4160.5,4.2,18.13,15.59,36.28
180619,CampColton,3,Ctrl,IC,3,13:39:20,4230,4.18,18.97,15.48,36.31
180619,CampColton,3,Ctrl,IC,4,13:40:24,4294.5,4.24,19.78,15.31,36.12
180619,CampColton,3,Ctrl,Can,2,13:42:43,4433.5,6.69,23.47,15.17,36.98
180619,CampColton,3,Ctrl,Can,3,13:43:25,4475.5,6.83,24.66,15.22,37.16
180619,CampColton,3,Ctrl,Can,4,13:44:09,4519.5,7.09,25.55,15.21,37.28
180619,CampColton,5,Exl,IC,1,13:48:50,4800.5,3.12,16.15,14.69,37.91
180619,CampColton,5,Exl,IC,2,13:50:10,4880,3.13,16.23,14.62,37.91
180619,CampColton,5,Exl,IC,3,13:51:28,4958,3.05,16.21,14.56,37.98
180619,CampColton,5,Exl,IC,4,13:52:53,5043,3.06,16.27,14.95,38.12
180619,CampColton,5,Exl,Can,1,13:55:38,5208,4.12,15.66,15.12,39.08
180619,CampColton,5,Exl,Can,2,13:56:35,5265.5,4.09,15.87,15.11,39.12
180619,CampColton,5,Exl,Can,3,13:57:42,5332.5,3.96,16.08,15.37,39.2
180619,CampColton,5,Exl,Can,4,13:58:42,5392,3.84,16.23,15.63,39.24
180619,CampColton,7,Ctrl,IC,1,14:01:44,5574,4.05,23.55,13.51,39.14
180619,CampColton,7,Ctrl,IC,2,14:02:51,5641.5,4.14,26.01,13.45,38.87
180619,CampColton,7,Ctrl,IC,3,14:04:01,5711,4.12,27.31,13.43,38.66
180619,CampColton,7,Ctrl,IC,4,14:05:07,5777,4.06,28.24,13.35,38.52
180619,CampColton,7,Ctrl,Can,1,14:07:33,5924,4.33,15.44,13.21,39.65
180619,CampColton,7,Ctrl,Can,2,14:08:40,5991,4.15,15.28,13.26,39.76
180619,CampColton,7,Ctrl,Can,3,14:09:49,6059.5,4.04,15.21,13.27,39.79
180619,CampColton,7,Ctrl,Can,4,14:10:59,6129,3.96,15.24,13.26,39.85
180619,CampColton,8,Exl,IC,1,14:14:14,6325,2.55,13.54,14.59,38.98
180619,CampColton,8,Exl,IC,2,14:15:45,6415,2.7,14.61,14.22,39
180619,CampColton,8,Exl,IC,3,14:17:17,6507.5,2.66,15.63,13.97,38.75
180619,CampColton,8,Exl,IC,4,14:18:43,6594,2.68,16.34,14.16,38.57
180619,CampColton,8,Exl,Can,1,14:21:05,6736,3.32,17.14,14.55,38.65
180619,CampColton,8,Exl,Can,2,14:22:22,6812.5,3.43,18.88,14.65,38.4
180619,CampColton,8,Exl,Can,3,14:23:40,6891,3.42,19.62,14.75,38.46
180619,CampColton,8,Exl,Can,4,14:25:01,6971.5,3.34,20.31,14.87,38.34
