date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180621,BlackPoint,1,Exl,IC,1,10:00:32,2258,0.459,6.34,27.74,32.65
180621,BlackPoint,1,Exl,IC,2,10:02:58,2404,0.457,6.37,28.1,32.98
180621,BlackPoint,1,Exl,IC,3,10:05:16,2542,0.455,6.42,28.42,33.2
180621,BlackPoint,1,Exl,IC,4,10:07:30,2676.5,0.447,6.45,28.61,33.45
180621,BlackPoint,1,Exl,Can,1,10:10:29,2855,0.0805,5.6,28.67,33.34
180621,BlackPoint,1,Exl,Can,2,10:12:53,2999,0.249,6.09,28.56,32.9
180621,BlackPoint,1,Exl,Can,3,10:15:32,3158.5,0.225,6.43,28.65,32.53
180621,BlackPoint,1,Exl,Can,4,10:18:14,3320.5,0.235,6.71,28.69,32.22
180621,BlackPoint,2,Exl,IC,1,10:22:02,3548,0.556,4.86,30.35,33.71
180621,BlackPoint,2,Exl,IC,2,10:24:13,3679.5,0.374,4.6,30.4,34.21
180621,BlackPoint,2,Exl,IC,3,10:26:17,3803.5,0.345,4.46,30.6,34.67
180621,BlackPoint,2,Exl,IC,4,10:28:33,3939.5,0.292,4.34,30.52,35.15
180621,BlackPoint,2,Exl,Can,1,10:31:29,4115.5,0.267,4.8,30.62,35.66
180621,BlackPoint,2,Exl,Can,2,10:33:37,4243.5,0.253,4.76,30.95,35.97
180621,BlackPoint,2,Exl,Can,3,10:35:50,4376,0.233,4.77,30.98,36.24
180621,BlackPoint,2,Exl,Can,4,10:38:07,4513,0.239,4.81,30.82,36.45
180621,BlackPoint,3,Ctrl,IC,1,10:41:57,4743,0.282,4.35,27.51,36.73
180621,BlackPoint,3,Ctrl,IC,2,10:44:00,4866,0.289,4.36,27.31,36.49
180621,BlackPoint,3,Ctrl,IC,3,10:45:53,4979.5,0.283,4.35,27.41,36.53
180621,BlackPoint,3,Ctrl,IC,4,10:48:00,5106,0.252,4.38,27.41,36.53
180621,BlackPoint,3,Ctrl,Can,2,10:53:35,5442,0.205,6.48,27.21,35.54
180621,BlackPoint,3,Ctrl,Can,3,10:55:57,5584,0.259,6.74,27.24,35.42
180621,BlackPoint,3,Ctrl,Can,4,10:58:11,5718,0.268,6.78,27.25,35.84
180621,BlackPoint,4,Exl,IC,1,11:02:07,5954,0.145,4.01,30.96,37.43
180621,BlackPoint,4,Exl,IC,2,11:04:41,6107.5,0.129,3.86,31.2,37.84
180621,BlackPoint,4,Exl,IC,3,11:07:20,6267,0.193,3.75,31.37,38.51
180621,BlackPoint,4,Exl,IC,4,11:10:05,6431.5,0.232,3.74,31.52,38.87
180621,BlackPoint,4,Exl,Can,1,11:12:44,6591,0.278,3.87,31.94,39.42
180621,BlackPoint,4,Exl,Can,2,11:14:55,6722,0.277,3.89,32.08,39.69
180621,BlackPoint,4,Exl,Can,3,11:17:01,6848,0.265,3.96,32.14,39.84
180621,BlackPoint,4,Exl,Can,4,11:19:06,6973,0.282,4.02,32.15,39.94
180621,BlackPoint,5,Ctrl,IC,1,11:24:35,7301.5,0.206,3.23,29.66,40.11
180621,BlackPoint,5,Ctrl,IC,2,11:27:31,7477.5,0.201,3.21,29.84,40.36
180621,BlackPoint,5,Ctrl,IC,3,11:30:24,7651,0.206,3.24,30.04,40.49
180621,BlackPoint,5,Ctrl,IC,4,11:33:11,7818,0.226,3.28,30.22,40.65
180621,BlackPoint,5,Ctrl,Can,1,11:36:15,8002,0.139,3.34,30.42,41.26
180621,BlackPoint,5,Ctrl,Can,2,11:39:49,8216,0.0889,3.42,30.48,40.95
180621,BlackPoint,5,Ctrl,Can,3,11:43:31,8438,0.115,3.5,30.6,40.79
180621,BlackPoint,5,Ctrl,Can,4,11:47:27,8674,0.109,3.62,30.76,40.59
180621,BlackPoint,6,Ctrl,IC,2,11:54:45,9112,0.127,3.35,33.07,41.81
180621,BlackPoint,6,Ctrl,IC,3,11:57:58,9305,0.154,3.34,32.89,42.13
180621,BlackPoint,6,Ctrl,IC,4,12:00:58,9485,0.138,3.28,32.92,42.6
180621,BlackPoint,6,Ctrl,Can,1,12:03:37,9644,0.115,3.21,33.04,43.76
180621,BlackPoint,6,Ctrl,Can,2,12:05:44,9771,0.0229,3.15,33.21,43.72
180621,BlackPoint,6,Ctrl,Can,4,12:11:59,10146,0.0812,3.21,33.76,43.8
180621,BlackPoint,9,Add,IC,1,12:18:47,10554.5,0.229,2.45,32.11,43.43
180621,BlackPoint,9,Add,IC,2,12:24:45,10912.5,0.215,2.45,32.39,43.95
180621,BlackPoint,9,Add,Can,4,13:00:16,13042.5,0.148,2.15,34.15,45.86
180621,BlackPoint,11,Add,IC,1,13:05:04,13331,0.122,1.92,37.9,46.36
180621,BlackPoint,11,Add,IC,2,13:08:43,13550,0.151,1.84,38.2,46.73
180621,BlackPoint,11,Add,IC,3,13:12:17,13764,0.181,1.84,38.49,46.83
180621,BlackPoint,11,Add,IC,4,13:16:01,13988,0.211,1.89,38.65,46.91
180621,BlackPoint,11,Add,Can,2,13:25:11,14538.5,0.0372,1.64,39.3,48.21
180621,BlackPoint,11,Add,Can,3,13:30:31,14857.5,0.0241,1.63,39.45,48.4
