date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180723,Antelope,5,Add,Can,2,12:51:31,6957,1.07,19.52,30.53,43.35
180723,Antelope,5,Add,Can,3,12:52:43,7029,1.39,20.06,30.56,43.43
180723,Antelope,5,Add,Can,4,12:54:17,7122.5,1.02,19.92,30.6,43.61
180723,Antelope,9,Exl,IC,1,12:58:24,7369.5,1,19.04,32.79,43.68
180723,Antelope,9,Exl,IC,2,12:59:56,7462,1.01,20.48,32.83,43.35
180723,Antelope,9,Exl,IC,3,13:01:20,7546,1.07,21.38,32.88,43.1
180723,Antelope,9,Exl,IC,4,13:02:55,7641,0.986,22.04,32.91,43.1
180723,Antelope,9,Exl,Can,1,13:06:02,7827.5,0.676,19.71,33.01,42.98
180723,Antelope,9,Exl,Can,2,13:07:56,7941.5,0.708,20.75,33.09,42.82
180723,Antelope,9,Exl,Can,3,13:09:50,8055.5,0.572,21.08,33.2,42.71
180723,Antelope,9,Exl,Can,4,13:11:46,8172,0.559,21.64,33.34,42.6
180723,Antelope,8,Ctrl,IC,1,13:15:14,8379.5,1.21,24.23,31.11,43.06
180723,Antelope,8,Ctrl,IC,2,13:16:24,8450,1.23,26.19,30.86,43.5
180723,Antelope,8,Ctrl,IC,3,13:17:45,8530.5,1.22,28.02,30.99,43.62
180723,Antelope,8,Ctrl,IC,4,13:18:54,8599.5,1.33,29.31,30.93,43.63
180723,Antelope,8,Ctrl,Can,1,13:20:36,8702,1.41,25.17,30.63,44.44
180723,Antelope,8,Ctrl,Can,2,13:21:35,8760.5,1.61,27.28,30.61,44.18
180723,Antelope,8,Ctrl,Can,3,13:22:35,8820.5,1.62,28.91,30.61,44
180723,Antelope,8,Ctrl,Can,4,13:23:34,8880,1.53,30.12,30.7,43.83
